SNP,miss_prop
V10833,0.27
V10834,0
V10835,0.09
V10836,0.27
V10837,0.27
V10838,0.36
V10839,0.36
V10840,0.27
V10841,0.36
V10842,0.36
V10843,0.09
V10844,0.36
V10845,0.36
V10846,0.18
V10847,0.27
V10848,0.09
V10849,0.18
V10850,0.36
V10851,0.45
V10852,0.36
V10853,0.18
V10854,0.45
V10855,0.18
V10856,0.36
V10857,0.36
V10858,0.18
V10859,0.36
V10860,0.27
V10861,0.27
V10862,0.36
V10863,0.36
V10864,0.27
V10865,0.27
V10866,0.36
V10867,0.36
V10868,0.27
V10869,0.36
V10870,0.27
V10871,0.09
V10872,0.36
V10873,0
V10874,0.36
V10875,0.18
V10876,0.36
V10877,0.27
V10878,0.36
V10879,0
V10880,0.18
V10881,0.45
V10882,0.45
V10883,0.36
V10884,0
V10885,0.36
V10886,0.36
V10887,0.18
V10888,0.27
V10889,0.27
V10890,0.36
V10891,0.36
V10892,0.36
V10893,0.36
V10894,0.18
V10895,0.27
V10896,0.27
V10897,0.36
V10898,0.36
V10899,0.36
V10900,0.27
V10901,0.36
V10902,0.45
V10903,0.09
V10904,0.36
V10905,0.09
V10906,0.36
V10907,0.27
V10908,0.36
V10909,0.27
V10910,0.27
V10911,0.27
V10912,0
V10913,0.27
V10914,0.18
V10915,0
V10916,0.27
V10917,0.36
V10918,0.36
V10919,0
V10920,0.36
V10921,0.18
V10922,0.09
V10923,0.18
V10924,0.27
V10925,0.18
V10926,0.27
V10927,0.18
V10928,0.09
V10929,0.36
V10930,0.09
V10931,0.18
V10932,0.18
V10933,0.36
V10934,0.55
V10935,0.27
V10936,0.18
V10937,0.18
V10938,0.27
V10939,0.18
V10940,0.36
V10941,0.27
V10942,0.36
V10943,0.18
V10944,0.09
V10945,0.27
V10946,0.27
V10947,0.09
V10948,0.18
V10949,0.09
V10950,0.36
V10951,0
V10952,0
V10953,0.27
V10954,0.09
V10955,0.09
V10956,0.27
V10957,0.27
V10958,0.27
V10959,0.36
V10960,0.18
V10961,0
V10962,0.36
V10963,0.09
V10964,0.09
V10965,0.27
V10966,0.27
V10967,0.27
V10968,0.27
V10969,0.45
V10970,0
V10971,0.27
V10972,0.09
V10973,0.36
V10974,0.27
V10975,0.36
V10976,0.27
V10977,0.36
V10978,0.27
V10979,0.09
V10980,0.09
V10981,0
V10982,0.18
V10983,0.36
V10984,0.36
V10985,0.09
V10986,0.27
V10987,0.09
V10988,0.09
V10989,0.18
V10990,0.18
V10991,0.36
V10992,0.27
V10993,0.18
V10994,0.36
V10995,0
V10996,0.36
V10997,0.27
V10998,0.18
V10999,0.09
V11000,0.18
V11001,0.36
V11002,0.36
V11003,0.36
V11004,0.09
V11005,0.27
V11006,0.36
V11007,0.36
V11008,0.36
V11009,0
V11010,0.09
V11011,0.27
V11012,0.36
V11013,0.36
V11014,0.27
V11015,0.36
V11016,0.18
V11017,0.36
V11018,0.36
V11019,0.36
V11020,0.36
V11021,0.18
V11022,0
V11023,0.09
V11024,0.27
V11025,0.36
V11026,0.09
V11027,0.27
V11028,0.27
V11029,0.27
V11030,0.27
V11031,0.27
V11032,0.09
V11033,0.36
V11034,0.36
V11035,0.27
V11036,0.18
V11037,0.09
V11038,0.36
V11039,0
V11040,0.36
V11041,0
V11042,0.09
V11043,0.36
V11044,0.27
V11045,0.27
V11046,0.27
V11047,0.18
V11048,0.36
V11049,0.36
V11050,0.18
V11051,0.18
V11052,0.18
V11053,0.09
V11054,0.27
V11055,0.09
V11056,0.36
V11057,0.36
V11058,0.18
V11059,0.27
V11060,0.27
V11061,0.36
V11062,0.27
V11063,0.18
V11064,0.09
V11065,0.27
V11066,0.09
V11067,0.27
V11068,0.18
V11069,0.27
V11070,0.36
V11071,0.27
V11072,0.27
V11073,0.09
V11074,0
V11075,0.18
V11076,0.36
V11077,0.27
V11078,0.18
V11079,0.27
V11080,0.36
V11081,0
V11082,0.36
V11083,0.27
V11084,0.18
V11085,0.09
V11086,0.27
V11087,0.27
V11088,0.09
V11089,0.18
V11090,0.36
V11091,0.27
V11092,0.27
V11093,0.09
V11094,0
V11095,0.36
V11096,0
V11097,0.36
V11098,0.27
V11099,0.09
V11100,0.36
V11101,0.36
V11102,0.18
V11103,0.27
V11104,0.36
V11105,0.36
V11106,0.36
V11107,0.09
V11108,0.18
V11109,0.18
V11110,0.36
V11111,0.45
V11112,0.36
V11113,0.36
V11114,0.27
V11115,0.36
V11116,0.18
V11117,0.36
V11118,0.36
V11119,0.36
V11120,0.18
V11121,0.09
V11122,0
V11123,0.18
V11124,0.09
V11125,0.36
V11126,0.18
V11127,0.18
V11128,0
V11129,0.36
V11130,0.36
V11131,0.36
V11132,0.18
V11133,0.09
V11134,0.27
V11135,0.18
V11136,0.27
V11137,0.27
V11138,0.18
V11139,0.36
V11140,0.36
V11141,0.36
V11142,0.36
V11143,0.09
V11144,0.27
V11145,0.18
V11146,0.18
V11147,0.18
V11148,0.36
V11149,0.18
V11150,0.27
V11151,0.18
V11152,0.18
V11153,0.09
V11154,0.36
V11155,0
V11156,0.09
V11157,0.27
V11158,0.36
V11159,0.36
V11160,0.18
V11161,0.27
V11162,0.18
V11163,0.18
V11164,0.36
V11165,0.27
V11166,0.36
V11167,0.27
V11168,0.18
V11169,0.36
V11170,0.09
V11171,0.27
V11172,0.36
V11173,0.18
V11174,0.27
V11175,0
V11176,0.09
V11177,0.27
V11178,0.18
V11179,0.18
V11180,0.27
V11181,0.09
V11182,0.09
V11183,0.18
V11184,0.09
V11185,0.36
V11186,0.18
V11187,0.27
V11188,0.18
V11189,0.18
V11190,0.27
V11191,0.27
V11192,0.18
V11193,0.18
V11194,0.09
V11195,0.36
V11196,0.18
V11197,0.18
V11198,0.36
V11199,0.27
V11200,0.18
V11201,0.18
V11202,0.36
V11203,0.27
V11204,0.36
V11205,0.27
V11206,0.27
V11207,0.36
V11208,0.36
V11209,0
V11210,0
V11211,0.36
V11212,0.36
V11213,0.27
V11214,0.27
V11215,0.27
V11216,0.18
V11217,0.36
V11218,0.18
V11219,0.45
V11220,0.36
V11221,0.18
V11222,0.09
V11223,0.09
V11224,0.36
V11225,0.18
V11226,0.18
V11227,0.36
V11228,0.36
V11229,0
V11230,0.09
V11231,0.36
V11232,0.18
V11233,0.09
V11234,0.27
V11235,0.36
V11236,0.36
V11237,0.18
V11238,0.18
V11239,0.36
V11240,0.36
V11241,0.27
V11242,0.36
V11243,0.18
V11244,0.18
V11245,0
V11246,0.09
V11247,0.36
V11248,0.09
V11249,0.27
V11250,0
V11251,0.36
V11252,0.18
V11253,0.27
V11254,0.27
V11255,0.36
V11256,0.18
V11257,0.09
V11258,0.36
V11259,0.18
V11260,0.09
V11261,0.09
V11262,0.36
V11263,0.27
V11264,0.18
V11265,0.36
V11266,0.36
V11267,0.09
V11268,0.27
V11269,0.27
V11270,0.36
V11271,0.64
V11272,0.18
V11273,0
V11274,0.36
V11275,0.09
V11276,0.27
V11277,0.09
V11278,0.27
V11279,0.36
V11280,0.27
V11281,0.27
V11282,0.36
V11283,0.27
V11284,0.27
V11285,0.27
V11286,0.09
V11287,0.36
V11288,0.18
V11289,0.27
V11290,0.18
V11291,0.27
V11292,0.09
V11293,0.18
V11294,0.27
V11295,0.36
V11296,0.09
V11297,0.27
V11298,0.27
V11299,0.27
V11300,0.27
V11301,0.18
V11302,0.09
V11303,0.18
V11304,0.09
V11305,0.36
V11306,0.36
V11307,0.09
V11308,0.36
V11309,0.36
V11310,0.36
V11311,0.27
V11312,0.36
V11313,0.09
V11314,0.18
V11315,0.18
V11316,0.36
V11317,0.36
V11318,0
V11319,0.36
V11320,0.18
V11321,0.09
V11322,0.09
V11323,0.36
V11324,0.09
V11325,0.27
V11326,0
V11327,0.18
V11328,0.09
V11329,0.36
V11330,0.36
V11331,0.27
V11332,0.18
V11333,0.27
V11334,0.27
V11335,0.18
V11336,0.36
V11337,0.27
V11338,0.27
V11339,0.36
V11340,0
V11341,0.09
V11342,0.36
V11343,0.27
V11344,0.36
V11345,0.27
V11346,0.36
V11347,0.27
V11348,0.27
V11349,0.36
V11350,0.27
V11351,0.36
V11352,0.36
V11353,0.27
V11354,0.18
V11355,0.36
V11356,0.27
V11357,0.27
V11358,0.36
V11359,0.36
V11360,0.09
V11361,0.36
V11362,0.18
V11363,0.27
V11364,0.09
V11365,0.27
V11366,0.09
V11367,0.18
V11368,0.27
V11369,0.09
V11370,0.27
V11371,0.09
V11372,0.09
V11373,0.36
V11374,0.36
V11375,0.18
V11376,0.36
V11377,0.27
V11378,0.18
V11379,0.09
V11380,0.09
V11381,0.36
V11382,0.18
V11383,0.36
V11384,0.27
V11385,0.36
V11386,0.27
V11387,0.09
V11388,0.36
V11389,0.09
V11390,0.09
V11391,0.27
V11392,0.36
V11393,0.18
V11394,0.18
V11395,0.73
V11396,0.27
V11397,0.36
V11398,0.18
V11399,0.36
V11400,0.36
V11401,0.18
V11402,0.27
V11403,0.27
V11404,0.18
V11405,0.36
V11406,0.18
V11407,0.09
V11408,0.27
V11409,0.36
V11410,0.09
V11411,0.36
V11412,0.36
V11413,0.09
V11414,0.27
V11415,0.36
V11416,0.09
V11417,0.36
V11418,0.27
V11419,0.36
V11420,0.36
V11421,0.18
V11422,0.09
V11423,0.27
V11424,0.09
V11425,0.36
V11426,0.36
V11427,0.27
V11428,0.27
V11429,0.36
V11430,0.36
V11431,0.27
V11432,0.36
V11433,0.18
V11434,0.36
V11435,0.27
V11436,0.27
V11437,0.27
V11438,0.36
V11439,0.18
V11440,0.18
V11441,0.27
V11442,0.36
V11443,0.27
V11444,0.36
V11445,0.18
V11446,0.18
V11447,0.36
V11448,0.36
V11449,0.36
V11450,0.18
V11451,0.09
V11452,0.27
V11453,0.27
V11454,0.36
V11455,0.27
V11456,0.36
V11457,0.27
V11458,0.36
V11459,0.09
V11460,0.36
V11461,0.27
V11462,0.27
V11463,0
V11464,0.18
V11465,0.09
V11466,0.27
V11467,0
V11468,0.27
V11469,0.36
V11470,0.09
V11471,0.36
V11472,0
V11473,0.27
V11474,0.18
V11475,0.18
V11476,0.36
V11477,0.36
V11478,0.27
V11479,0.36
V11480,0.18
V11481,0.36
V11482,0.36
V11483,0.27
V11484,0.18
V11485,0.18
V11486,0
V11487,0.36
V11488,0.36
V11489,0.27
V11490,0.27
V11491,0
V11492,0
V11493,0.27
V11494,0.27
V11495,0.36
V11496,0.45
V11497,0.36
V11498,0.27
V11499,0.36
V11500,0.09
V11501,0.09
V11502,0.36
V11503,0.27
V11504,0.09
V11505,0.36
V11506,0.27
V11507,0.18
V11508,0.36
V11509,0.36
V11510,0.36
V11511,0.27
V11512,0.36
V11513,0.27
V11514,0.36
V11515,0.36
V11516,0.36
V11517,0.18
V11518,0.36
V11519,0.18
V11520,0.64
V11521,0.36
V11522,0.27
V11523,0.09
V11524,0.27
V11525,0.36
V11526,0.09
V11527,0.27
V11528,0.27
V11529,0.18
V11530,0.27
V11531,0.36
V11532,0.27
V11533,0.18
V11534,0.27
V11535,0.27
V11536,0.27
V11537,0.18
V11538,0.36
V11539,0.91
V11540,0
V11541,0.27
V11542,0.18
V11543,0.18
V11544,0.36
V11545,0
V11546,0.09
V11547,0.36
V11548,0.27
V11549,0.27
V11550,0.27
V11551,0
V11552,0.18
V11553,0.36
V11554,0.36
V11555,0.09
V11556,0.36
V11557,0.36
V11558,0.18
V11559,0.18
V11560,0.36
V11561,0.18
V11562,0.09
V11563,0.36
V11564,0.36
V11565,0.36
V11566,0.36
V11567,0
V11568,0.18
V11569,0.36
V11570,0.36
V11571,0
V11572,0.55
V11573,0
V11574,0.18
V11575,0.09
V11576,0.09
V11577,0.09
V11578,0.27
V11579,0.36
V11580,0.09
V11581,0.27
V11582,0.18
V11583,0.27
V11584,0.18
V11585,0.18
V11586,0.18
V11587,0.09
V11588,0.27
V11589,0.36
V11590,0.36
V11591,0.27
V11592,0.27
V11593,0.18
V11594,0.36
V11595,0.27
V11596,0.36
V11597,0.09
V11598,0.36
V11599,0.45
V11600,0.27
V11601,0.36
V11602,0.36
V11603,0.27
V11604,0.18
V11605,0.27
V11606,0.09
V11607,0.36
V11608,0.27
V11609,0.18
V11610,0.09
V11611,0.36
V11612,0
V11613,0.09
V11614,0.09
V11615,0.36
V11616,0.09
V11617,0.36
V11618,0.18
V11619,0.36
V11620,0.18
V11621,0.09
V11622,0.36
V11623,0.36
V11624,0.27
V11625,0.36
V11626,0.27
V11627,0
V11628,0.27
V11629,0.18
V11630,0.18
V11631,0.27
V11632,0.18
V11633,0.18
V11634,0.09
V11635,0
V11636,0.27
V11637,0.36
V11638,0.36
V11639,0.27
V11640,0.27
V11641,0.27
V11642,0.18
V11643,0.27
V11644,0.27
V11645,0.27
V11646,0.09
V11647,0.36
V11648,0.36
V11649,0.18
V11650,0.27
V11651,0.18
V11652,0.18
V11653,0.27
V11654,0.36
V11655,0.18
V11656,0.09
V11657,0.36
V11658,0.18
V11659,0.18
V11660,0.27
V11661,0.36
V11662,0.18
V11663,0.27
V11664,0.09
V11665,0.27
V11666,0.45
V11667,0.36
V11668,0.27
V11669,0.09
V11670,0.27
V11671,0.36
V11672,0.36
V11673,0.36
V11674,0.09
V11675,0.36
V11676,0.09
V11677,0.36
V11678,0.09
V11679,0.36
V11680,0.09
V11681,0.36
V11682,0.27
V11683,0.36
V11684,0.18
V11685,0.27
V11686,0.36
V11687,0.36
V11688,0.18
V11689,0.36
V11690,0.36
V11691,0.27
V11692,0.18
V11693,0.36
V11694,0.18
V11695,0.27
V11696,0.09
V11697,0.36
V11698,0.18
V11699,0.27
V11700,0.27
V11701,0.27
V11702,0.18
V11703,0.36
V11704,0
V11705,0.36
V11706,0.18
V11707,0.09
V11708,0.18
V11709,0.27
V11710,0.09
V11711,0.27
V11712,0.09
V11713,0.18
V11714,0.36
V11715,0.27
V11716,0.36
V11717,0.09
V11718,0.27
V11719,0.27
V11720,0.36
V11721,0.27
V11722,0.27
V11723,0.36
V11724,0.09
V11725,0
V11726,0.09
V11727,0.36
V11728,0.36
V11729,0.09
V11730,0.09
V11731,0.36
V11732,0.36
V11733,0.27
V11734,0.36
V11735,0.09
V11736,0.36
V11737,0.36
V11738,0.27
V11739,0.09
V11740,0.27
V11741,0.09
V11742,0
V11743,0.18
V11744,0.36
V11745,0.36
V11746,0.27
V11747,0.27
V11748,0.09
V11749,0.18
V11750,0.36
V11751,0.09
V11752,0.09
V11753,0.27
V11754,0.18
V11755,0.27
V11756,0.36
V11757,0.27
V11758,0.09
V11759,0.36
V11760,0.18
V11761,0.27
V11762,0.27
V11763,0.36
V11764,0
V11765,0.18
V11766,0.36
V11767,0.36
V11768,0.09
V11769,0.36
V11770,0.36
V11771,0.09
V11772,0.09
V11773,0.36
V11774,0.27
V11775,0.09
V11776,0.27
V11777,0
V11778,0.27
V11779,0.09
V11780,0.36
V11781,0.36
V11782,0.18
V11783,0.45
V11784,0.18
V11785,0.36
V11786,0.27
V11787,0
V11788,0.36
V11789,0.36
V11790,0.09
V11791,0.09
V11792,0.36
V11793,0.27
V11794,0.45
V11795,0.09
V11796,0.18
V11797,0
V11798,0.36
V11799,0.18
V11800,0.27
V11801,0.18
V11802,0.36
V11803,0.09
V11804,0.18
V11805,0.18
V11806,0.27
V11807,0.27
V11808,0
V11809,0.36
V11810,0
V11811,0.18
V11812,0.82
V11813,0.36
V11814,0.36
V11815,0
V11816,0.18
V11817,0.27
V11818,0.09
V11819,0.27
V11820,0.27
V11821,0.36
V11822,0.18
V11823,0.09
V11824,0
V11825,0.27
V11826,0.09
V11827,0.18
V11828,0.27
V11829,0.09
V11830,0.27
V11831,0.27
V11832,0.27
V11833,0.27
V11834,0.18
V11835,0.36
V11836,0.18
V11837,0
V11838,0.36
V11839,0.45
V11840,0.18
V11841,0.27
V11842,0.36
V11843,0.27
V11844,0.36
V11845,0.27
V11846,0.18
V11847,0.36
V11848,0.09
V11849,0.18
V11850,0.27
V11851,0.36
V11852,0.36
V11853,0.18
V11854,0.18
V11855,0.18
V11856,0.27
V11857,0.36
V11858,0.45
V11859,0.27
V11860,0.27
V11861,0.36
V11862,0
V11863,0.36
V11864,0.36
V11865,0.18
V11866,0.36
V11867,0.09
V11868,0.27
V11869,0.09
V11870,0.18
V11871,0.36
V11872,0.18
V11873,0.36
V11874,0.09
V11875,0.18
V11876,0.27
V11877,0.36
V11878,0.36
V11879,0.36
V11880,0.36
V11881,0.27
V11882,0
V11883,0.27
V11884,0.09
V11885,0.18
V11886,0.09
V11887,0.36
V11888,0.27
V11889,0.18
V11890,0.09
V11891,0.18
V11892,0.09
V11893,0.36
V11894,0.09
V11895,0.18
V11896,0.27
V11897,0.36
V11898,0.36
V11899,0.18
V11900,0.09
V11901,0.09
V11902,0.27
V11903,0.09
V11904,0.27
V11905,0.27
V11906,0.18
V11907,0.09
V11908,0.36
V11909,0.09
V11910,0
V11911,0.27
V11912,0.27
V11913,0.18
V11914,0.27
V11915,0.09
V11916,0.18
V11917,0.18
V11918,0.09
V11919,0
V11920,0.36
V11921,0.27
V11922,0.36
V11923,0.18
V11924,0.18
V11925,0.36
V11926,0.27
V11927,0.27
V11928,0.36
V11929,0.27
V11930,0.18
V11931,0.36
V11932,0.27
V11933,0.27
V11934,0.27
V11935,0.36
V11936,0.09
V11937,0
V11938,0.36
V11939,0.27
V11940,0.09
V11941,0.27
V11942,0.27
V11943,0.27
V11944,0
V11945,0.27
V11946,0.18
V11947,0.36
V11948,0.36
V11949,0.64
V11950,0.09
V11951,0.36
V11952,0.27
V11953,0.18
V11954,0.09
V11955,0.36
V11956,0.27
V11957,0.18
V11958,0.36
V11959,0.18
V11960,0.18
V11961,0.18
V11962,0.36
V11963,0.09
V11964,0.27
V11965,0.18
V11966,0.36
V11967,0.27
V11968,0.09
V11969,0.18
V11970,0.36
V11971,0.27
V11972,0.27
V11973,0.09
V11974,0.27
V11975,0.36
V11976,0.36
V11977,0.27
V11978,0.18
V11979,0.27
V11980,0.09
V11981,0.36
V11982,0.09
V11983,0.36
V11984,0.36
V11985,0.09
V11986,0
V11987,0.09
V11988,0.09
V11989,0.27
V11990,0.36
V11991,0.27
V11992,0.36
V11993,0.09
V11994,0.09
V11995,0.27
V11996,0.18
V11997,0.27
V11998,0.27
V11999,0.36
V12000,0.36
V12001,0.36
V12002,0.18
V12003,0.27
V12004,0.36
V12005,0.36
V12006,0.36
V12007,0.18
V12008,0.36
V12009,0.09
V12010,0.36
V12011,0.18
V12012,0.36
V12013,0.09
V12014,0.36
V12015,0.18
V12016,0
V12017,0.09
V12018,0.18
V12019,0
V12020,0.36
V12021,0.36
V12022,0.27
V12023,0.36
V12024,0.27
V12025,0.36
V12026,0.36
V12027,0.36
V12028,0.27
V12029,0
V12030,0
V12031,0.09
V12032,0.18
V12033,0.36
V12034,0
V12035,0
V12036,0.18
V12037,0.36
V12038,0.09
V12039,0.18
V12040,0.36
V12041,0.18
V12042,0.36
V12043,0.09
V12044,0.18
V12045,0.55
V12046,0.18
V12047,0.36
V12048,0.36
V12049,0.27
V12050,0.09
V12051,0.09
V12052,0.27
V12053,0.27
V12054,0.27
V12055,0.27
V12056,0.36
V12057,0.27
V12058,0.36
V12059,0.36
V12060,0.27
V12061,0.09
V12062,0.18
V12063,0.27
V12064,0.18
V12065,0.18
V12066,0.18
V12067,0.36
V12068,0
V12069,0.27
V12070,0.09
V12071,0.36
V12072,0.36
V12073,0.27
V12074,0.36
V12075,0.36
V12076,0.36
V12077,0
V12078,0.36
V12079,0.36
V12080,0
V12081,0.27
V12082,0
V12083,0
V12084,0.36
V12085,0
V12086,0.27
V12087,0.36
V12088,0.18
V12089,0.18
V12090,0.36
V12091,0.36
V12092,0.27
V12093,0.09
V12094,0
V12095,0.18
V12096,0
V12097,0.09
V12098,0.18
V12099,0.09
V12100,0.36
V12101,0.36
V12102,0.27
V12103,0.36
V12104,0
V12105,0.36
V12106,0.18
V12107,0.09
V12108,0.36
V12109,0.36
V12110,0
V12111,0.18
V12112,0.27
V12113,0.27
V12114,0.09
V12115,0.36
V12116,0.18
V12117,0.09
V12118,0
V12119,0.36
V12120,0.27
V12121,0.27
V12122,0.09
V12123,0.18
V12124,0.27
V12125,0.09
V12126,0
V12127,0.36
V12128,0.18
V12129,0.18
V12130,0
V12131,0.09
V12132,0.36
V12133,0.36
V12134,0.27
V12135,0.36
V12136,0.18
V12137,0
V12138,0.36
V12139,0.09
V12140,0.18
V12141,0.45
V12142,0.36
V12143,0.27
V12144,0.18
V12145,0
V12146,0.36
V12147,0.36
V12148,0.27
V12149,0
V12150,0.36
V12151,0.18
V12152,0.18
V12153,0.18
V12154,0.36
V12155,0.27
V12156,0.27
V12157,0.18
V12158,0.27
V12159,0.18
V12160,0.09
V12161,0.27
V12162,0.36
V12163,0.27
V12164,0
V12165,0.36
V12166,0.36
V12167,0.09
V12168,0.09
V12169,0.36
V12170,0.18
V12171,0.36
V12172,0.27
V12173,0.18
V12174,0.27
V12175,0.09
V12176,0.18
V12177,0.45
V12178,0.27
V12179,0.27
V12180,0.09
V12181,0.09
V12182,0.36
V12183,0.27
V12184,0.27
V12185,0.36
V12186,0.09
V12187,0.36
V12188,0.09
V12189,0.36
V12190,0.36
V12191,0
V12192,0.09
V12193,0.18
V12194,0
V12195,0
V12196,0.09
V12197,0.36
V12198,0
V12199,0.18
V12200,0.18
V12201,0.36
V12202,0.18
V12203,0
V12204,0.18
V12205,0.36
V12206,0.27
V12207,0.09
V12208,0.09
V12209,0.36
V12210,0.09
V12211,0.27
V12212,0.36
V12213,0.27
V12214,0.27
V12215,0.09
V12216,0.36
V12217,0.36
V12218,0.27
V12219,0.45
V12220,0.27
V12221,0.09
V12222,0
V12223,0.18
V12224,0.27
V12225,0.18
V12226,0.27
V12227,0.36
V12228,0
V12229,0.18
V12230,0.36
V12231,0.27
V12232,0.27
V12233,0.18
V12234,0.36
V12235,0.27
V12236,0.45
V12237,0.36
V12238,0.36
V12239,0.82
V12240,0.09
V12241,0.27
V12242,0.55
V12243,0
V12244,0.18
V12245,0.09
V12246,0.09
V12247,0.27
V12248,0.27
V12249,0.18
V12250,0.27
V12251,0
V12252,0.36
V12253,0
V12254,0.36
V12255,0.09
V12256,0.36
V12257,0.27
V12258,0.09
V12259,0.36
V12260,0
V12261,0.36
V12262,0
V12263,0.27
V12264,0.27
V12265,0
V12266,0.18
V12267,0.36
V12268,0.36
V12269,0.18
V12270,0.18
V12271,0.36
V12272,0.27
V12273,0.36
V12274,0.18
V12275,0.18
V12276,0.36
V12277,0.36
V12278,0.18
V12279,0.27
V12280,0.36
V12281,0.09
V12282,0.36
V12283,0.18
V12284,0.36
V12285,0.27
V12286,0.09
V12287,0.36
V12288,0.18
V12289,0.73
V12290,0.36
V12291,0.27
V12292,0.27
V12293,0
V12294,0.18
V12295,0
V12296,0.09
V12297,0.09
V12298,0.36
V12299,0
V12300,0.36
V12301,0.18
V12302,0.27
V12303,0.27
V12304,0.27
V12305,0.09
V12306,0.36
V12307,0.18
V12308,0.36
V12309,0.36
V12310,0.36
V12311,0.18
V12312,0.09
V12313,0.27
V12314,0
V12315,0.27
V12316,0.27
V12317,0
V12318,0.18
V12319,0
V12320,0.18
V12321,0.27
V12322,0.36
V12323,0
V12324,0.09
V12325,0.36
V12326,0.09
V12327,0.36
V12328,0.09
V12329,0.36
V12330,0.18
V12331,0.27
V12332,0.09
V12333,0.09
V12334,0.18
V12335,0.36
V12336,0.09
V12337,0.27
V12338,0
V12339,0.09
V12340,0
V12341,0.18
V12342,0.18
V12343,0.36
V12344,0
V12345,0
V12346,0.36
V12347,0.09
V12348,0
V12349,0.27
V12350,0.18
V12351,0
V12352,0.18
V12353,0.18
V12354,0.36
V12355,0.09
V12356,0.36
V12357,0.36
V12358,0.18
V12359,0.36
V12360,0
V12361,0
V12362,0.18
V12363,0.36
V12364,0.55
V12365,0.27
V12366,0.36
V12367,0.09
V12368,0.36
V12369,0.18
V12370,0.36
V12371,0.09
V12372,0.18
V12373,0.36
V12374,0.09
V12375,0.27
V12376,0.18
V12377,0.18
V12378,0.27
V12379,0.36
V12380,0.09
V12381,0.27
V12382,0.18
V12383,0.36
V12384,0.27
V12385,0.36
V12386,0.09
V12387,0.18
V12388,0.36
V12389,0.09
V12390,0.36
V12391,0.18
V12392,0.27
V12393,0.18
V12394,0.18
V12395,0.36
V12396,0.36
V12397,0.27
V12398,0.09
V12399,0
V12400,0.36
V12401,0
V12402,0.36
V12403,0.27
V12404,0.27
V12405,0
V12406,0.09
V12407,0.27
V12408,0.27
V12409,0.27
V12410,0.18
V12411,0.36
V12412,0.64
V12413,0.09
V12414,0.27
V12415,0.18
V12416,0
V12417,0.18
V12418,0.27
V12419,0.36
V12420,0
V12421,0.09
V12422,0.36
V12423,0.55
V12424,0.36
V12425,0.18
V12426,0.36
V12427,0.27
V12428,0.82
V12429,0.18
V12430,0
V12431,0.27
V12432,0.36
V12433,0.36
V12434,0
V12435,0.27
V12436,0.18
V12437,0.09
V12438,0.36
V12439,0
V12440,0.36
V12441,0.09
V12442,0.36
V12443,0.09
V12444,0
V12445,0.27
V12446,0.36
V12447,0.18
V12448,0.09
V12449,0.27
V12450,0.36
V12451,0
V12452,0.09
V12453,0.36
V12454,0.18
V12455,0.18
V12456,0.36
V12457,0.36
V12458,0.18
V12459,0.36
V12460,0.18
V12461,0
V12462,0.09
V12463,0
V12464,0.27
V12465,0.27
V12466,0.36
V12467,0.27
V12468,0.18
V12469,0.36
V12470,0.36
V12471,0.27
