SNP,miss_prop
V10624,0.25
V10625,0.4
V10626,0.29
V10627,0.03
V10628,0.36
V10629,0.32
V10630,0.05
V10631,0.14
V10632,0.26
V10633,0.29
V10634,0.03
V10635,0.11
V10636,0.18
V10637,0.16
V10638,0.84
V10639,0.22
V10640,0.12
V10641,0.14
V10642,0.08
V10643,0.14
V10644,0.21
V10645,0.22
V10646,0.1
V10647,0.34
V10648,0.33
V10649,0.3
V10650,0.05
V10651,0.14
V10652,0.34
V10653,0.23
V10654,0.05
V10655,0.41
V10656,0.79
V10657,0.23
V10658,0.16
V10659,0.88
V10660,0.26
V10661,0.4
V10662,0.23
V10663,0.42
V10664,0.1
V10665,0.88
V10666,0.27
V10667,0.22
V10668,0.33
V10669,0.32
V10670,0.16
V10671,0.25
V10672,0.07
V10673,0.27
V10674,0.37
V10675,0.18
V10676,0.32
V10677,0.82
V10678,0.23
V10679,0.23
V10680,0.33
V10681,0.33
V10682,0.07
V10683,0.84
V10684,0.23
V10685,0.29
V10686,0.29
V10687,0.34
V10688,0.11
V10689,0.21
V10690,0.23
V10691,0.32
V10692,0.23
V10693,0.79
V10694,0.38
V10695,0.19
V10696,0.04
V10697,0.21
V10698,0.92
V10699,0.1
V10700,0.22
V10701,0.25
V10702,0.36
V10703,0.37
V10704,0.14
V10705,0.16
V10706,0.15
V10707,0.27
V10708,0.07
V10709,0.22
V10710,0.19
V10711,0.07
V10712,0.23
V10713,0.3
V10714,0.66
V10715,0.27
V10716,0.23
V10717,0.82
V10718,0.11
V10719,0.33
V10720,0.11
V10721,0.33
V10722,0.38
V10723,0.16
V10724,0.1
V10725,0.86
V10726,0.37
V10727,0.18
V10728,0.25
V10729,0.22
V10730,0.81
V10731,0.37
V10732,0.3
V10733,0.05
V10734,0.82
V10735,0.38
V10736,0.21
V10737,0.34
V10738,0.1
V10739,0.71
V10740,0.21
V10741,0.23
V10742,0.32
V10743,0.4
V10744,0.32
V10745,0.08
V10746,0.84
V10747,0.07
V10748,0.04
V10749,0.3
V10750,0.23
V10751,0.1
V10752,0.4
V10753,0.07
V10754,0.15
V10755,0.79
V10756,0.08
V10757,0.25
V10758,0.33
V10759,0.32
V10760,0.23
V10761,0.92
V10762,0.25
V10763,0.82
V10764,0.81
V10765,0.36
V10766,0.41
V10767,0.18
V10768,0.08
V10769,0.05
V10770,0.12
V10771,0.04
V10772,0.4
V10773,0.14
V10774,0.08
V10775,0.07
V10776,0.79
V10777,0.38
V10778,0.36
V10779,0.3
V10780,0.1
V10781,0.1
V10782,0.27
V10783,0.16
V10784,0.38
V10785,0.79
V10786,0.05
V10787,0.37
V10788,0.36
V10789,0.07
V10790,0.23
V10791,0.63
V10792,0.23
V10793,0.07
V10794,0.32
V10795,0.26
V10796,0.36
V10797,0.33
V10798,0.11
V10799,0.73
V10800,0.41
V10801,0.37
V10802,0.12
V10803,0.42
V10804,0.33
V10805,0.37
V10806,0.14
V10807,0.19
V10808,0.38
V10809,0.36
V10810,0.36
V10811,0.3
V10812,0.19
V10813,0.14
V10814,0.82
V10815,0.96
V10816,0.14
V10817,0.88
V10818,0.36
V10819,0.14
V10820,0.81
V10821,0.11
V10822,0.11
V10823,0.29
V10824,0.11
V10825,0.79
V10826,0.18
V10827,0.34
V10828,0.3
V10829,0.81
V10830,0.07
V10831,0.16
V10832,0.79
V10833,0.14
V10834,0.14
V10835,0.08
V10836,0.37
V10837,0.38
V10838,0.08
V10839,0.4
V10840,0.36
V10841,0.32
V10842,0.11
V10843,0.81
V10844,0.16
V10845,0.33
V10846,0.26
V10847,0.14
V10848,0.22
V10849,0.01
V10850,0.08
V10851,0.08
V10852,0.23
V10853,0.25
V10854,0.08
V10855,0.37
V10856,0.26
V10857,0.81
V10858,0.14
V10859,0.26
V10860,0.4
V10861,0.38
V10862,0.19
V10863,0.25
V10864,0.25
V10865,0.04
V10866,0.3
V10867,0.38
V10868,0.82
V10869,0.82
V10870,0.26
V10871,0.25
V10872,0.14
V10873,0.38
V10874,0.29
V10875,0.19
V10876,0.14
V10877,0.34
V10878,0.08
V10879,0.26
V10880,0.26
V10881,0.36
V10882,0.11
V10883,0.25
V10884,0.29
V10885,0.85
V10886,0.85
V10887,0.23
V10888,0.38
V10889,0.03
V10890,0.29
V10891,0.04
V10892,0.05
V10893,0.34
V10894,0.79
V10895,0.22
V10896,0.1
V10897,0.4
V10898,0.22
V10899,0.1
V10900,0.14
V10901,0.04
V10902,0.84
V10903,0
V10904,0.07
V10905,0.34
V10906,0.82
V10907,0.34
V10908,0.18
V10909,0.05
V10910,0.23
V10911,0.04
V10912,0.05
V10913,0.21
V10914,0.44
V10915,0.97
V10916,0.29
V10917,0.38
V10918,0.37
V10919,0.78
V10920,0.29
V10921,0.22
V10922,0.04
V10923,0.3
V10924,0.29
V10925,0.04
V10926,0.26
V10927,0.16
V10928,0.11
V10929,0.79
V10930,0.16
V10931,0.23
V10932,0.07
V10933,0.22
V10934,0.4
V10935,0.84
V10936,0.81
V10937,0.27
V10938,0.23
V10939,0.16
V10940,0.16
V10941,0.11
V10942,0.18
V10943,0.21
V10944,0.18
V10945,0.27
V10946,0.18
V10947,0.26
V10948,0.15
V10949,0.82
V10950,0.23
V10951,0.32
V10952,0.15
V10953,0.32
V10954,0.05
V10955,0.25
V10956,0.27
V10957,0.37
V10958,0.26
V10959,0.3
V10960,0.38
V10961,0.25
V10962,0.4
V10963,0.03
V10964,0.19
V10965,0.82
V10966,0.26
V10967,0.29
V10968,0.04
V10969,0.4
V10970,0.14
V10971,0.19
V10972,0.23
V10973,0.03
V10974,0.26
V10975,0.27
V10976,0.27
V10977,0.25
V10978,0.12
V10979,0.27
V10980,0.12
V10981,0.37
V10982,0.33
V10983,0.4
V10984,0.42
V10985,0.32
V10986,0.36
V10987,0.12
V10988,0.36
V10989,0.89
V10990,0.21
V10991,0.23
V10992,0.26
V10993,0.11
V10994,0.11
V10995,0.08
V10996,0.34
V10997,0.15
V10998,0.27
V10999,0.18
V11000,0.4
V11001,0.7
V11002,0.29
V11003,0.25
V11004,0.85
V11005,0.84
V11006,0.33
V11007,0.38
V11008,0.34
V11009,0.1
V11010,0.81
V11011,0.33
V11012,0.78
V11013,0.81
V11014,0.33
V11015,0.25
V11016,0.22
V11017,0.15
V11018,0.33
V11019,0.16
V11020,0.32
V11021,0.34
V11022,0.22
V11023,0.01
V11024,0.36
V11025,0.19
V11026,0.23
V11027,0.32
V11028,0.04
V11029,0.18
V11030,0.37
V11031,0.29
V11032,0.1
V11033,0.29
V11034,0.29
V11035,0.82
V11036,0.22
V11037,0.36
V11038,0.79
V11039,0.11
V11040,0.03
V11041,0.12
V11042,0.04
V11043,0.38
V11044,0.23
V11045,0.21
V11046,0.29
V11047,0.1
V11048,0.29
V11049,0.21
V11050,0.05
V11051,0.32
V11052,0.29
V11053,0.38
V11054,0.34
V11055,0.07
V11056,0.18
V11057,0.97
V11058,0.16
V11059,0.25
V11060,0.38
V11061,0.3
V11062,0.08
V11063,0.14
V11064,0.12
V11065,0.19
V11066,0.33
V11067,0.12
V11068,0.38
V11069,0.26
V11070,0.23
V11071,0.1
V11072,0.32
V11073,0.1
V11074,0.21
V11075,0.07
V11076,0.08
V11077,0.01
V11078,0.05
V11079,0.12
V11080,0.07
V11081,0.99
V11082,0.21
V11083,0.27
V11084,0.81
V11085,0.4
V11086,0.22
V11087,0.15
V11088,0.05
V11089,0.84
V11090,0.19
V11091,0.77
V11092,0.38
V11093,0.29
V11094,0.79
V11095,0.82
V11096,0.19
V11097,0.22
V11098,0.82
V11099,0.37
V11100,0.26
V11101,0.01
V11102,0.16
V11103,0.36
V11104,0.29
V11105,0.41
V11106,0.12
V11107,0.89
V11108,0.05
V11109,0.22
V11110,0.05
V11111,0.32
V11112,0.84
V11113,0.19
V11114,0.82
V11115,0.33
V11116,0.15
V11117,0.15
V11118,0.34
V11119,0.16
V11120,0.05
V11121,0.18
V11122,0.16
V11123,0.41
V11124,0.33
V11125,0.41
V11126,0.11
V11127,0.26
V11128,0.23
V11129,0.11
V11130,0.22
V11131,0.42
V11132,0.4
V11133,0.12
V11134,0.4
V11135,0.14
V11136,0.64
V11137,0.33
V11138,0.04
V11139,0.82
V11140,0.37
V11141,0.25
V11142,0.36
V11143,0.67
V11144,0.1
V11145,0.33
V11146,0.14
V11147,0.3
V11148,0.85
V11149,0.1
V11150,0.14
V11151,0.18
V11152,0.29
V11153,0.22
V11154,0.34
V11155,0.1
V11156,0.11
V11157,0.19
V11158,0.81
V11159,0.32
V11160,0.33
V11161,0.11
V11162,0.12
V11163,0.37
V11164,0.03
V11165,0.3
V11166,0.23
V11167,0.37
V11168,0.15
V11169,0.81
V11170,0.41
V11171,0.81
V11172,0.4
V11173,0.3
V11174,0.23
V11175,0.04
V11176,0.33
V11177,0.07
V11178,0.12
V11179,0.15
V11180,0.25
V11181,0.36
V11182,0.25
V11183,0.11
V11184,0.22
V11185,0.82
V11186,0.08
V11187,0.4
V11188,0
V11189,0.07
V11190,0.07
V11191,0.27
V11192,0.16
V11193,0.16
V11194,0.05
V11195,0.33
V11196,0.07
V11197,0.86
V11198,0.29
V11199,0.19
V11200,0.25
V11201,0.79
V11202,0.37
V11203,0.03
V11204,0.18
V11205,0.22
V11206,0.26
V11207,0.84
V11208,0.16
V11209,0.34
V11210,0.32
V11211,0.84
V11212,0.1
V11213,0.14
V11214,0.08
V11215,0.3
V11216,0.27
V11217,0.23
V11218,0.32
V11219,0.04
V11220,0.07
V11221,0.25
V11222,0.14
V11223,0.25
V11224,0.18
V11225,0.79
V11226,0.4
V11227,0.19
V11228,0.25
V11229,0.85
V11230,0.21
V11231,0.07
V11232,0.16
V11233,0.37
V11234,0.82
V11235,0.23
V11236,0.26
V11237,0.04
V11238,0.14
V11239,0.19
V11240,0.32
V11241,0.3
V11242,0.37
V11243,0.89
V11244,0.25
V11245,0.32
V11246,0.18
V11247,0.23
V11248,0.84
V11249,0.05
V11250,0.08
V11251,0.37
V11252,0.21
V11253,0.27
V11254,0.11
V11255,0.01
V11256,0.07
V11257,0.18
V11258,0.14
V11259,0.82
V11260,0.32
V11261,0.3
V11262,0.19
V11263,0.21
V11264,0.11
V11265,0.85
V11266,0.26
V11267,0.23
V11268,0.36
V11269,0.32
V11270,0.19
V11271,0.12
V11272,0.04
V11273,0.84
V11274,0.12
V11275,0.32
V11276,0.78
V11277,0.4
V11278,0.4
V11279,0.18
V11280,0.79
V11281,0.1
V11282,0.19
V11283,0.99
V11284,0.26
V11285,0.81
V11286,0.78
V11287,0.26
V11288,0.14
V11289,0.12
V11290,0.23
V11291,0.03
V11292,0.04
V11293,0.29
V11294,0.05
V11295,0.05
V11296,0.81
V11297,0.37
V11298,0.11
V11299,0.34
V11300,0.27
V11301,0.78
V11302,0.22
V11303,0.21
V11304,0.97
V11305,0.16
V11306,0.07
V11307,0.25
V11308,0.3
V11309,0.05
V11310,0.21
V11311,0.96
V11312,0.29
V11313,0.37
V11314,0.19
V11315,0.33
V11316,0.38
V11317,0.36
V11318,0.26
V11319,0.32
V11320,0.21
V11321,0.25
V11322,0.79
V11323,0.23
V11324,0.29
V11325,0.37
V11326,0.38
V11327,0.12
V11328,0.36
V11329,0.33
V11330,0.03
V11331,0.88
V11332,0.37
V11333,0.15
V11334,0.1
V11335,0.37
V11336,0.19
V11337,0.37
V11338,0.22
V11339,0.16
V11340,0.82
V11341,0.26
V11342,0.19
V11343,0.19
V11344,0.07
V11345,0.25
V11346,0.29
V11347,0.81
V11348,0.33
V11349,0.79
V11350,0.11
V11351,0.19
V11352,0.05
V11353,0.81
V11354,0.3
V11355,0.07
V11356,0.25
V11357,0.29
V11358,0.07
V11359,0.32
V11360,0.19
V11361,0.16
V11362,0.21
V11363,0.36
V11364,0.15
V11365,0.84
V11366,0.36
V11367,0.37
V11368,0.36
V11369,0.18
V11370,0.26
V11371,0.08
V11372,0.15
V11373,0.08
V11374,0.25
V11375,0.12
V11376,0.21
V11377,0.85
V11378,0.04
V11379,0.89
V11380,0.95
V11381,0.41
V11382,0.4
V11383,0.38
V11384,0.14
V11385,0.32
V11386,0.81
V11387,0.85
V11388,0.21
V11389,0.33
V11390,0.04
V11391,0.16
V11392,0.22
V11393,0.37
V11394,0.04
V11395,0.27
V11396,0.36
V11397,0.18
V11398,0.84
V11399,0.33
V11400,0.07
V11401,0.84
V11402,0.16
V11403,0.15
V11404,0.11
V11405,0.32
V11406,0.3
V11407,0.04
V11408,0.33
V11409,0.11
V11410,0.36
V11411,0.19
V11412,0.1
V11413,0.03
V11414,0.34
V11415,0.33
V11416,0.4
V11417,0.18
V11418,0.26
V11419,0.79
V11420,0.32
V11421,0.19
V11422,0.26
V11423,0.12
V11424,0.07
V11425,0.33
V11426,0.29
V11427,0.29
V11428,0.81
V11429,0.23
V11430,0.08
V11431,0.11
V11432,0.26
V11433,0.25
V11434,0.78
V11435,0.16
V11436,0.11
V11437,0.38
V11438,0.19
V11439,0.26
V11440,0.16
V11441,0.82
V11442,0.29
V11443,0.11
V11444,0.84
V11445,0.19
V11446,0.25
V11447,0.85
V11448,0.18
V11449,0.3
V11450,0.25
V11451,0.75
V11452,0.07
V11453,0.36
V11454,0.32
V11455,0.11
V11456,0.38
V11457,0.08
V11458,0.79
V11459,0.26
V11460,0.82
V11461,0.38
V11462,0.07
V11463,0.07
V11464,0.38
V11465,0.19
V11466,0.07
V11467,0.04
V11468,0.07
V11469,0.4
V11470,0.84
V11471,0.25
V11472,0.07
V11473,0.37
V11474,0.37
V11475,0.85
V11476,0.14
V11477,0.84
V11478,0.84
V11479,0.15
V11480,0.81
V11481,0.25
V11482,0.37
V11483,0.33
V11484,0.04
V11485,0.14
V11486,0.32
V11487,0.4
V11488,0.4
V11489,0.04
V11490,0.21
V11491,0.12
V11492,0.29
V11493,0.12
V11494,0.19
V11495,0.11
V11496,0.3
V11497,0.05
V11498,0.84
V11499,0.36
V11500,0.22
V11501,0.82
V11502,0.37
V11503,0.1
V11504,0.11
V11505,0.23
V11506,0.23
V11507,0.1
V11508,0.81
V11509,0.36
V11510,0.36
V11511,0.18
V11512,0.07
V11513,0.79
V11514,0.33
V11515,0.79
V11516,0.07
V11517,0.3
V11518,0.81
V11519,0.33
V11520,0.14
V11521,0.34
V11522,0.08
V11523,0.3
V11524,0.81
V11525,0.18
V11526,0.27
V11527,0.1
V11528,0.4
V11529,0.23
V11530,0.32
V11531,0.26
V11532,0.36
V11533,0.18
V11534,0.33
V11535,0.23
V11536,0.27
V11537,0.81
V11538,0.81
V11539,0.16
V11540,0.07
V11541,0.19
V11542,0.03
V11543,0.12
V11544,0.27
V11545,0.33
V11546,0.3
V11547,0.34
V11548,0.37
V11549,0.12
V11550,0.14
V11551,0.3
V11552,0.79
V11553,0.82
V11554,0.29
V11555,0.05
V11556,0.34
V11557,0.07
V11558,0.11
V11559,0.81
V11560,0.23
V11561,0.12
V11562,0.08
V11563,0.11
V11564,0.33
V11565,0.4
V11566,0.34
V11567,0.12
V11568,0.32
V11569,0.82
V11570,0.11
V11571,0.3
V11572,0.42
V11573,0.84
V11574,0.12
V11575,0.14
V11576,0.22
V11577,0.34
V11578,0.25
V11579,0.12
V11580,0.81
V11581,0.79
V11582,0.07
V11583,0.11
V11584,0.36
V11585,0.81
V11586,0.21
V11587,0.36
V11588,0.81
V11589,0.23
V11590,0.37
V11591,0.79
V11592,0.12
V11593,0.19
V11594,0.14
V11595,0.12
V11596,0.21
V11597,0.22
V11598,0.34
V11599,0.32
V11600,0.34
V11601,0.81
V11602,0.77
V11603,0.11
V11604,0.25
V11605,0.1
V11606,0.34
V11607,0.01
V11608,0.07
V11609,0.38
V11610,0.38
V11611,0.37
V11612,0.18
V11613,0.1
V11614,0.23
V11615,0.82
V11616,0.82
V11617,0.38
V11618,0.37
V11619,0.32
V11620,0.15
V11621,0.12
V11622,0.32
V11623,0.22
V11624,0.38
V11625,0.21
V11626,0.18
V11627,0.86
V11628,0.34
V11629,0.36
V11630,0.84
V11631,0.78
V11632,0.37
V11633,0.05
V11634,0.81
V11635,0.04
V11636,0.34
V11637,0.22
V11638,0.03
V11639,0.08
V11640,0.21
V11641,0.23
V11642,0.34
V11643,0.27
V11644,0.34
V11645,0.97
V11646,0.29
V11647,0.38
V11648,0.38
V11649,0.34
V11650,0.05
V11651,0.14
V11652,0.79
V11653,0.07
V11654,0.21
V11655,0.27
V11656,0.08
V11657,0.11
V11658,0.14
V11659,0.21
V11660,0.25
V11661,0.11
V11662,0.29
V11663,0.19
V11664,0.33
V11665,0.1
V11666,0.38
V11667,0.79
V11668,0.32
V11669,0.25
V11670,0.07
V11671,0.26
V11672,0.33
V11673,0.11
V11674,0.25
V11675,0.81
V11676,0.01
V11677,0.23
V11678,0
V11679,0.4
V11680,0.23
V11681,0.23
V11682,0.11
V11683,0.32
V11684,0.25
V11685,0.29
V11686,0.37
V11687,0.07
V11688,0.81
V11689,0.9
V11690,0.86
V11691,0.04
V11692,0.25
V11693,0.41
V11694,0.27
V11695,0.38
V11696,0.26
V11697,0.27
V11698,0.1
V11699,0.88
V11700,0.25
V11701,0.29
V11702,0.03
V11703,0.36
V11704,0.1
V11705,0.36
V11706,0.12
V11707,0.4
V11708,0.81
V11709,0.11
V11710,0.97
V11711,0.85
V11712,0.84
V11713,0.36
V11714,0.82
V11715,0.34
V11716,0.1
V11717,0.15
V11718,0.33
V11719,0.34
V11720,0.34
V11721,0.19
V11722,0.25
V11723,0.79
V11724,0.84
V11725,0.21
V11726,0.32
V11727,0.15
V11728,0.12
V11729,0.08
V11730,0.82
V11731,0.18
V11732,0.3
V11733,0.15
V11734,0.1
V11735,0.04
V11736,0.16
V11737,0.12
V11738,0.15
V11739,0.3
V11740,0.15
V11741,0.11
V11742,0.23
V11743,0.03
V11744,0.22
V11745,0.32
V11746,0.18
V11747,0.18
V11748,0.4
V11749,0
V11750,0.82
V11751,0.26
V11752,0.79
V11753,0.21
V11754,0.3
V11755,0.4
V11756,0.19
V11757,0.78
V11758,0.38
V11759,0.14
V11760,0.85
V11761,0.82
V11762,0.16
V11763,0.22
V11764,0.15
V11765,0.16
V11766,0.33
V11767,0.15
V11768,0.34
V11769,0.84
V11770,0.37
V11771,0.18
V11772,0.07
V11773,0.3
V11774,0.25
V11775,0.15
V11776,0.12
V11777,0.23
V11778,0.07
V11779,0.81
V11780,0.4
V11781,0.15
V11782,0.05
V11783,0.36
V11784,0.27
V11785,0.22
V11786,0.27
V11787,0.37
V11788,0.1
V11789,0.14
V11790,0.25
V11791,0.32
V11792,0.26
V11793,0.26
V11794,0.33
V11795,0.18
V11796,0.32
V11797,0.34
V11798,0.33
V11799,0.11
V11800,0.33
V11801,0.26
V11802,0.14
V11803,0.26
V11804,0.79
V11805,0.38
V11806,0.25
V11807,0.37
V11808,0.1
V11809,0.34
V11810,0.19
V11811,0.18
V11812,0.1
V11813,0.1
V11814,0.79
V11815,0.81
V11816,0.08
V11817,0.4
V11818,0.04
V11819,0.05
V11820,0.38
V11821,0.16
V11822,0.27
V11823,0.81
V11824,0.16
V11825,0.11
V11826,0.22
V11827,0.37
V11828,0.15
V11829,0.4
V11830,0.32
V11831,0.29
V11832,0.26
V11833,0.21
V11834,0.27
V11835,0.38
V11836,0.27
V11837,0.3
V11838,0.08
V11839,0.38
V11840,0.08
V11841,0.32
V11842,0.9
V11843,0.88
V11844,0.37
V11845,0.37
V11846,0.34
V11847,0.36
V11848,0.26
V11849,0.32
V11850,0.05
V11851,0.14
V11852,0.27
V11853,0.29
V11854,0.4
V11855,0.1
V11856,0.79
V11857,0.86
V11858,0.37
V11859,0.11
V11860,0.79
V11861,0.79
V11862,0.21
V11863,0.23
V11864,0.07
V11865,0.15
V11866,0.22
V11867,0.4
V11868,0.26
V11869,0.33
V11870,0.08
V11871,0.1
V11872,0.18
V11873,0.16
V11874,0.3
V11875,0.29
V11876,0.21
V11877,0.25
V11878,0.01
V11879,0.34
V11880,0.11
V11881,0.23
V11882,0.05
V11883,0.38
V11884,0.33
V11885,0.37
V11886,0.11
V11887,0.05
V11888,0.03
V11889,0.23
V11890,0.38
V11891,0.84
V11892,0.29
V11893,0.32
V11894,0.4
V11895,0.04
V11896,0.36
V11897,0.79
V11898,0.99
V11899,0.9
V11900,0.32
V11901,0.32
V11902,0.11
V11903,0.04
V11904,0.26
V11905,0.16
V11906,0.19
V11907,0.37
V11908,0.88
V11909,0.4
V11910,0.34
V11911,0.07
V11912,0.15
V11913,0.16
V11914,0.38
V11915,0.23
V11916,0.08
V11917,0.1
V11918,0.79
V11919,0.85
V11920,0.26
V11921,0.25
V11922,0.37
V11923,0.12
V11924,0.08
V11925,0.05
V11926,0.32
V11927,0.79
V11928,0.33
V11929,0.29
V11930,0.07
V11931,0.66
V11932,0.12
V11933,0.19
V11934,0.18
V11935,0.15
V11936,0.1
V11937,0.34
V11938,0.18
V11939,0.81
V11940,0.25
V11941,0.16
V11942,0.78
V11943,0.11
V11944,0.93
V11945,0.36
V11946,0.05
V11947,0.4
V11948,0.04
V11949,0.22
V11950,0.79
V11951,0.3
V11952,0.12
V11953,0.16
V11954,0.15
V11955,0.32
V11956,0.05
V11957,0.32
V11958,0.14
V11959,0.16
V11960,0.27
V11961,0.08
V11962,0.1
V11963,0.18
V11964,0.89
V11965,0.37
V11966,0.19
V11967,0.37
V11968,0.19
V11969,0.16
V11970,0.38
V11971,0.85
V11972,0.84
V11973,0.25
V11974,0.03
V11975,0.32
V11976,0.42
V11977,0.34
V11978,0.82
V11979,0.4
V11980,0.16
V11981,0.14
V11982,0.11
V11983,0.12
V11984,0.12
V11985,0.29
V11986,0.33
V11987,0.81
V11988,0.4
V11989,0.22
V11990,0.18
V11991,0.27
V11992,0.81
V11993,0.22
V11994,0.34
V11995,0.4
V11996,0.82
V11997,0.38
V11998,0.9
V11999,0.4
V12000,0.01
V12001,0.41
V12002,0.08
V12003,0.33
V12004,0.33
V12005,0.44
V12006,0.86
V12007,0.81
V12008,0.4
V12009,0.25
V12010,0.27
V12011,0.25
V12012,0.27
V12013,0.38
V12014,0.15
V12015,0.51
V12016,0.34
V12017,0.79
V12018,0.03
V12019,0.14
V12020,0.16
V12021,0.36
V12022,0.32
V12023,0.23
V12024,0.29
V12025,0.08
V12026,0.25
V12027,0.23
V12028,0.1
V12029,0.12
V12030,0.1
V12031,0.82
V12032,0.41
V12033,0.36
V12034,0.79
V12035,0.14
V12036,0.03
V12037,0.41
V12038,0.27
V12039,0.82
V12040,0.07
V12041,0.03
V12042,0.04
V12043,0.4
V12044,0.19
V12045,0.41
V12046,0.29
V12047,0.82
V12048,0.07
V12049,0.41
V12050,0.32
V12051,0.12
V12052,0.05
V12053,0.99
V12054,0.07
V12055,0.12
V12056,0.07
V12057,0.01
V12058,0.79
V12059,0.34
V12060,0.04
V12061,0.05
V12062,0.16
V12063,0.3
V12064,0.19
V12065,0.33
V12066,0.33
V12067,0.07
V12068,0.25
V12069,0.32
V12070,0.82
V12071,0.14
V12072,0.79
V12073,0.08
V12074,0.82
V12075,0.27
V12076,0.84
V12077,0.29
V12078,0.78
V12079,0.79
V12080,0.34
V12081,0.21
V12082,0.1
V12083,0.41
V12084,0.29
V12085,0.22
V12086,0.15
V12087,0.36
V12088,0.16
V12089,0.34
V12090,0.22
V12091,0.34
V12092,0.14
V12093,0.4
V12094,0.11
V12095,0.25
V12096,0.19
V12097,0.14
V12098,0.08
V12099,0.11
V12100,0.15
V12101,0.42
V12102,0.33
V12103,0.37
V12104,0.4
V12105,0.38
V12106,0.26
V12107,0.11
V12108,0.1
V12109,0.37
V12110,0.3
V12111,0.08
V12112,0.11
V12113,0.07
V12114,0.1
V12115,0.1
V12116,0.82
V12117,0.4
V12118,0.34
V12119,0.07
V12120,0.37
V12121,0.32
V12122,0.29
V12123,0.26
V12124,0.37
V12125,0.3
V12126,0.19
V12127,0.27
V12128,0.38
V12129,0.22
V12130,0.33
V12131,0.07
V12132,0.25
V12133,0.14
V12134,0.4
V12135,0.21
V12136,0.32
V12137,0.33
V12138,0.25
V12139,0.38
V12140,0.32
V12141,0.25
V12142,0.32
V12143,0.07
V12144,0.27
V12145,0.11
V12146,0.1
V12147,0.01
V12148,0.36
V12149,0.36
V12150,0.07
V12151,0.1
V12152,0.79
V12153,0.07
V12154,0.34
V12155,0.12
V12156,0.86
V12157,0.33
V12158,0.36
V12159,0.37
V12160,0.25
V12161,0.27
V12162,0.71
V12163,0.14
V12164,0.05
V12165,0.99
V12166,0.18
V12167,0.22
V12168,0.18
V12169,0.15
V12170,0.19
V12171,0.08
V12172,0.4
V12173,0.32
V12174,0.07
V12175,0.1
V12176,0.14
V12177,0.19
V12178,0.08
V12179,0.27
V12180,0.32
V12181,0.1
V12182,0.33
V12183,0.4
V12184,0.18
V12185,0.33
V12186,0.1
V12187,0.14
V12188,0.32
V12189,0.26
V12190,0.29
V12191,0.18
V12192,0.36
V12193,0.92
V12194,0.22
V12195,0.27
V12196,0.05
V12197,0.33
V12198,0.16
V12199,0.4
V12200,0.16
V12201,0.33
V12202,0.23
V12203,0.81
V12204,0.93
V12205,0.12
V12206,0.34
V12207,0.08
V12208,0.05
V12209,0.25
V12210,0.14
V12211,0.23
V12212,0.79
V12213,0.25
V12214,0.33
V12215,0.36
V12216,0.77
V12217,0.08
V12218,0.4
V12219,0.16
V12220,0.08
V12221,0.32
V12222,0.38
V12223,0.22
V12224,0.11
V12225,0.4
V12226,0.4
V12227,0.08
V12228,0.16
V12229,0.08
V12230,0.4
V12231,0.16
V12232,0.97
V12233,0.26
V12234,0.27
V12235,0.11
V12236,0.34
V12237,0.18
V12238,0.14
V12239,0.32
V12240,0.14
V12241,0.37
V12242,0.3
V12243,0.04
V12244,0.86
V12245,0.34
V12246,0.26
V12247,0.33
V12248,0.1
V12249,0.4
V12250,0.25
V12251,0.3
V12252,0.18
V12253,0.05
V12254,0.03
V12255,0.3
V12256,0.38
V12257,0.86
V12258,0.19
V12259,0.18
V12260,0.22
V12261,0.04
V12262,0.29
V12263,0.14
V12264,0.19
V12265,0.38
V12266,0.86
V12267,0.79
V12268,0.12
V12269,0.18
V12270,0.05
V12271,0.15
V12272,0.15
V12273,0.18
V12274,0.05
V12275,0.05
V12276,0.85
V12277,0.04
V12278,0.21
V12279,0.32
V12280,0.26
V12281,0.34
V12282,0.22
V12283,0.1
V12284,0.3
V12285,0.38
V12286,0.32
V12287,0.18
V12288,0.29
V12289,0.59
V12290,0.9
V12291,0.29
V12292,0.32
V12293,0.33
V12294,0.14
V12295,0.48
V12296,0.16
V12297,0.11
V12298,0.1
V12299,0.04
V12300,0.23
V12301,0.41
V12302,0.38
V12303,0.32
V12304,0.03
V12305,0.34
V12306,0.88
V12307,0.79
V12308,0.81
V12309,0.4
V12310,0.37
V12311,0.34
V12312,0.3
V12313,0.04
V12314,0.05
V12315,0.1
V12316,0.29
V12317,0.1
V12318,0.18
V12319,0.29
V12320,0.27
V12321,0.79
V12322,0.11
V12323,0.27
V12324,0.18
V12325,0.12
V12326,0.85
V12327,0.25
V12328,0.15
V12329,0.18
V12330,0.05
V12331,0.86
V12332,0.15
V12333,0.15
V12334,0.18
V12335,0.23
V12336,0.32
V12337,0.23
V12338,0.21
V12339,0.79
V12340,0.07
V12341,0.86
V12342,0.03
V12343,0.34
V12344,0.19
V12345,0.4
V12346,0.36
V12347,0.3
V12348,0.14
V12349,0.32
V12350,0.12
V12351,0.85
V12352,0.29
V12353,0.27
V12354,0.34
V12355,0.29
V12356,0.37
V12357,0.22
V12358,0.03
V12359,0.32
V12360,0.79
V12361,0.07
V12362,0.34
V12363,0.22
V12364,0.81
V12365,0.18
V12366,0.79
V12367,0.85
V12368,0.81
V12369,0.4
V12370,0.21
V12371,0.3
V12372,0.16
